,nama,link,harga,img,kota,terjual
0,kipas Angin Karater 10inch/Kipas angin meja listrik,https://shopee.co.id/kipas-Angin-Karater-10inch-Kipas-angin-meja-listrik-i.340334188.15240433308?sp_atk=4c45cbf1-ff7b-4035-b573-3a280504ea23&xptdk=4c45cbf1-ff7b-4035-b573-3a280504ea23,Rp41.573 - Rp49.499,https://down-id.img.susercontent.com/file/e9e8f2f87109837f7b6dff07ba86782f_tn,KOTA JAKARTA UTARA,10RB+ Terjual
1,(BISA COD) TIPE-X TRONDOL LED LAMPU VIRAL,https://shopee.co.id/(BISA-COD)-TIPE-X-TRONDOL-LED-LAMPU-VIRAL-i.153543734.23727616681?sp_atk=0ddd8680-c74d-49ac-93e6-f1d4036d0ce6&xptdk=0ddd8680-c74d-49ac-93e6-f1d4036d0ce6,Rp24.000,https://down-id.img.susercontent.com/file/id-11134207-23020-zg4rlkyg3znv99_tn,KOTA JAKARTA TIMUR,"3,4RB Terjual"
2,Goto Hydro Pompa Galon Elektrik Dispenser Air Minum Gallon,https://shopee.co.id/Goto-Hydro-Pompa-Galon-Elektrik-Dispenser-Air-Minum-Gallon-i.8459024.4412945140?sp_atk=ca5ad827-c847-440c-bf85-8ce993ae41bc&xptdk=ca5ad827-c847-440c-bf85-8ce993ae41bc,Rp32.900 - Rp37.900,https://down-id.img.susercontent.com/file/09d319a1245f0f8747e23b6f6758c2d5_tn,KOTA TANGERANG,10RB+ Terjual
3,Mic Karaoke Mikrofon Original Wireless Bluetooth Mic Smule ERRLY WSTER W-STER WS858 WS-858 WS 858,https://shopee.co.id/Mic-Karaoke-Mikrofon-Original-Wireless-Bluetooth-Mic-Smule-ERRLY-WSTER-W-STER-WS858-WS-858-WS-858-i.86464922.1480266498?sp_atk=54ca249a-7b1d-4035-a639-d57b46f4882f&xptdk=54ca249a-7b1d-4035-a639-d57b46f4882f,Rp40.900 - Rp44.900,https://down-id.img.susercontent.com/file/id-11134207-7qul0-lj0xkl29m4ye5b_tn,KOTA JAKARTA PUSAT,10RB+ Terjual
4,Kipas Angin Usb Besi Portable Besi / Kipas Angin Portable / Kipas Angin USB / Kipas Angin Mini,https://shopee.co.id/Kipas-Angin-Usb-Besi-Portable-Besi-Kipas-Angin-Portable-Kipas-Angin-USB-Kipas-Angin-Mini-i.9291917.5273186382?sp_atk=e23c39a0-14d6-4362-9575-45dc9b8a0efd&xptdk=e23c39a0-14d6-4362-9575-45dc9b8a0efd,Rp20.449,https://down-id.img.susercontent.com/file/sg-11134201-22090-m49pqcjh2uhva7_tn,KAB. TANGERANG,10RB+ Terjual
5,Lampu Sorot LED 10W 20W 30W 50W 100W 200W / Outdoor / Tembak / Panggung / Lapangan / Taman,https://shopee.co.id/Lampu-Sorot-LED-10W-20W-30W-50W-100W-200W-Outdoor-Tembak-Panggung-Lapangan-Taman-i.168739113.8707315848?sp_atk=d112180b-ff9a-41b0-8464-9f9e149a4224&xptdk=d112180b-ff9a-41b0-8464-9f9e149a4224,Rp18.525 - Rp87.500,https://down-id.img.susercontent.com/file/03787b79fb5095e6a0ef03d66efe78af_tn,KOTA SURABAYA,10RB+ Terjual
6,Mug Listrik Ketel Elektrik Teko Pemanas Air 11cm / 12cm / 13cm / 14cm / 15cm Panci Listrik Multifungsi Stainless Steel,https://shopee.co.id/Mug-Listrik-Ketel-Elektrik-Teko-Pemanas-Air-11cm-12cm-13cm-14cm-15cm-Panci-Listrik-Multifungsi-Stainless-Steel-i.236358797.14928941617?sp_atk=9d4bc0a0-696d-44f6-855f-765a96a5ae70&xptdk=9d4bc0a0-696d-44f6-855f-765a96a5ae70,Rp35.000 - Rp51.000,https://down-id.img.susercontent.com/file/9be277c596bc1c06c3a25c75f5e9f557_tn,KOTA TANGERANG,10RB+ Terjual
7,READY STOCK ADVANCE Speaker Multimedia Komputer Laptop Speaker Super Bass 2.0 Channel CLS-101 Backlit Speaker Garansi Resmi 1 Tahun,https://shopee.co.id/READY-STOCK-ADVANCE-Speaker-Multimedia-Komputer-Laptop-Speaker-Super-Bass-2.0-Channel-CLS-101-Backlit-Speaker-Garansi-Resmi-1-Tahun-i.388973681.12229083794?sp_atk=b94d8f2c-176e-40a0-8868-5575070b87a9&xptdk=b94d8f2c-176e-40a0-8868-5575070b87a9,Rp45.000,https://down-id.img.susercontent.com/file/13224442278e3fbc9b2171de673ae32a_tn,KOTA JAKARTA TIMUR,"7,5RB Terjual"
8,Smart Camera CCTV V380PRO HD960P Wireless Support Phone Audio,https://shopee.co.id/Smart-Camera-CCTV-V380PRO-HD960P-Wireless-Support-Phone-Audio-i.495324338.8086458537?sp_atk=01b3e9a5-ab30-42b7-bee0-8ff357562b52&xptdk=01b3e9a5-ab30-42b7-bee0-8ff357562b52,Rp120.000,https://down-id.img.susercontent.com/file/27a36566de7bfcc9127d9d178146ed7a_tn,KOTA SURABAYA,10RB+ Terjual
9,LAMPU LED STRIP SELANG 5050 SMD AC 220V METERAN (1M-100M) OUTDOOR AND INDOOR (LAMPU TIK TOK),https://shopee.co.id/LAMPU-LED-STRIP-SELANG-5050-SMD-AC-220V-METERAN-(1M-100M)-OUTDOOR-AND-INDOOR-(LAMPU-TIK-TOK)-i.194788880.5635696934?sp_atk=de8fae13-0790-426c-95e6-4526c62c1772&xptdk=de8fae13-0790-426c-95e6-4526c62c1772,Rp229 - Rp4.400,https://down-id.img.susercontent.com/file/a016f53b794dd8d2f6f39bde0c69d932_tn,KOTA SURABAYA,10RB+ Terjual
